hour_beginning,pedestrians,to_manhattan,to_brooklyn,weather_summary,temperature,precipitation,events
2017-12-08 06:00:00,63,36,27,clear-night,34.0,0.0,
2017-12-08 07:00:00,155,71,84,clear-night,33.0,0.0,
2017-12-08 08:00:00,295,98,197,clear-day,33.0,0.0002,
2017-12-08 09:00:00,471,241,230,clear-day,34.0,0.0,
2017-12-08 10:00:00,1003,543,460,clear-day,35.0,0.0,
2017-12-08 11:00:00,1363,592,771,partly-cloudy-day,35.0,0.0006,
2017-12-08 12:00:00,1679,753,926,clear-day,36.0,0.0,
2017-12-08 13:00:00,1721,722,999,clear-day,37.0,0.0,
2017-12-08 14:00:00,1701,730,971,clear-day,37.0,0.0,
2017-12-08 15:00:00,1813,869,944,clear-day,37.0,0.0,
2017-12-08 16:00:00,1415,573,842,clear-day,37.0,0.0004,
2017-12-08 17:00:00,895,423,472,clear-night,36.0,0.0001,
2017-12-08 18:00:00,433,210,223,partly-cloudy-night,36.0,0.0,
2017-12-08 19:00:00,289,140,149,partly-cloudy-night,36.0,0.0,
2017-12-08 20:00:00,195,88,107,partly-cloudy-night,36.0,0.0,
2017-12-08 21:00:00,200,107,93,partly-cloudy-night,35.0,0.0,
2017-12-08 22:00:00,90,35,55,partly-cloudy-night,35.0,0.0,
2017-12-08 23:00:00,77,54,23,partly-cloudy-night,35.0,0.0,
2017-12-09 00:00:00,105,84,21,partly-cloudy-night,35.0,0.0,
2017-12-09 01:00:00,29,16,13,partly-cloudy-night,35.0,0.0,
2017-12-09 02:00:00,7,4,3,partly-cloudy-night,34.0,0.0,
2017-12-09 03:00:00,9,5,4,partly-cloudy-night,35.0,0.0,
2017-12-09 04:00:00,9,4,5,partly-cloudy-night,34.0,0.0,
2017-12-09 05:00:00,8,2,6,partly-cloudy-night,34.0,0.0,
2017-12-09 06:00:00,24,9,15,partly-cloudy-night,34.0,0.0,
2017-12-09 07:00:00,89,46,43,partly-cloudy-night,34.0,0.0,
2017-12-09 08:00:00,170,70,100,partly-cloudy-day,34.0,0.0,
2017-12-09 09:00:00,480,266,214,partly-cloudy-day,34.0,0.0,
2017-12-09 10:00:00,821,396,425,partly-cloudy-day,33.0,0.0,
2017-12-09 11:00:00,970,527,443,fog,31.0,0.0015,
2017-12-09 12:00:00,942,505,437,fog,31.0,0.0022,
2017-12-09 13:00:00,840,423,417,fog,31.0,0.0034,
2017-12-09 14:00:00,715,464,251,fog,31.0,0.0044,
2017-12-09 15:00:00,652,364,288,fog,31.0,0.003,
2017-12-09 16:00:00,505,295,210,fog,31.0,0.0046,
2017-12-09 17:00:00,185,113,72,fog,30.0,0.0036,
2017-12-09 18:00:00,96,64,32,fog,30.0,0.0025,
2017-12-09 19:00:00,71,37,34,partly-cloudy-night,30.0,0.0024,
2017-12-09 20:00:00,59,40,19,partly-cloudy-night,31.0,0.0029,
2017-12-09 21:00:00,59,38,21,partly-cloudy-night,31.0,0.002,
2017-12-09 22:00:00,25,15,10,partly-cloudy-night,31.0,0.0017,
2017-12-09 23:00:00,13,8,5,partly-cloudy-night,30.0,0.002,
2017-12-10 00:00:00,17,11,6,partly-cloudy-night,30.0,0.0015,
2017-12-10 01:00:00,13,7,6,partly-cloudy-night,30.0,0.0009,
2017-12-10 02:00:00,8,6,2,partly-cloudy-night,31.0,0.0005,
2017-12-10 03:00:00,5,3,2,partly-cloudy-night,30.0,0.0003,
2017-12-10 04:00:00,3,0,3,clear-night,29.0,0.0,
2017-12-10 05:00:00,5,4,1,clear-night,29.0,0.0,
2017-12-10 06:00:00,20,15,5,clear-night,28.0,0.0,
2017-12-10 07:00:00,78,41,37,clear-night,28.0,0.0,
2017-12-10 08:00:00,133,64,69,clear-day,28.0,0.0001,
2017-12-10 09:00:00,555,360,195,clear-day,30.0,0.0002,
2017-12-10 10:00:00,1060,581,479,clear-day,32.0,0.0026,
2017-12-10 11:00:00,1767,866,901,clear-day,35.0,0.0109,
2017-12-10 12:00:00,2043,907,1136,clear-day,37.0,0.0195,
2017-12-10 13:00:00,2239,1014,1225,clear-day,38.0,0.0241,
2017-12-10 14:00:00,2239,1012,1227,rain,38.0,0.0254,
2017-12-10 15:00:00,2210,1148,1062,partly-cloudy-day,38.0,0.0195,
2017-12-10 16:00:00,1775,832,943,partly-cloudy-day,37.0,0.0111,
2017-12-10 17:00:00,539,221,318,partly-cloudy-night,36.0,0.0043,
2017-12-10 18:00:00,319,176,143,partly-cloudy-night,36.0,0.0022,
2017-12-10 19:00:00,270,156,114,clear-night,35.0,0.0008,
2017-12-10 20:00:00,220,135,85,clear-night,35.0,0.0003,
2017-12-10 21:00:00,122,76,46,clear-night,35.0,0.0001,
2017-12-10 22:00:00,61,27,34,partly-cloudy-night,35.0,0.0001,
2017-12-10 23:00:00,62,30,32,partly-cloudy-night,35.0,0.0001,
2017-12-11 00:00:00,19,7,12,partly-cloudy-night,34.0,0.0002,
2017-12-11 01:00:00,9,6,3,cloudy,34.0,0.0001,
2017-12-11 02:00:00,3,2,1,cloudy,34.0,0.0001,
2017-12-11 03:00:00,5,2,3,partly-cloudy-night,34.0,0.0001,
2017-12-11 04:00:00,6,4,2,partly-cloudy-night,34.0,0.0,
2017-12-11 05:00:00,14,8,6,partly-cloudy-night,34.0,0.0002,
2017-12-11 06:00:00,57,27,30,partly-cloudy-night,33.0,0.0,
2017-12-11 07:00:00,103,37,66,partly-cloudy-night,32.0,0.0,
2017-12-11 08:00:00,248,86,162,partly-cloudy-day,32.0,0.0007,
2017-12-11 09:00:00,445,198,247,clear-day,34.0,0.0,
2017-12-11 10:00:00,757,414,343,clear-day,36.0,0.0022,
2017-12-11 11:00:00,1264,644,620,clear-day,38.0,0.0018,
2017-12-11 12:00:00,1414,599,815,clear-day,39.0,0.0035,
2017-12-11 13:00:00,1572,651,921,clear-day,40.0,0.0045,
2017-12-11 14:00:00,1674,792,882,partly-cloudy-day,40.0,0.0042,
2017-12-11 15:00:00,1728,840,888,clear-day,40.0,0.0043,
2017-12-11 16:00:00,1376,626,750,clear-day,39.0,0.0016,
2017-12-11 17:00:00,965,484,481,clear-night,38.0,0.0007,
2017-12-11 18:00:00,576,366,210,clear-night,37.0,0.0003,
2017-12-11 19:00:00,433,335,98,clear-night,36.0,0.0,
2017-12-11 20:00:00,329,236,93,clear-night,35.0,0.0,
2017-12-11 21:00:00,113,63,50,partly-cloudy-night,36.0,0.0001,
2017-12-11 22:00:00,127,39,88,partly-cloudy-night,36.0,0.0007,
2017-12-11 23:00:00,131,30,101,cloudy,36.0,0.0,
2017-12-12 00:00:00,27,16,11,partly-cloudy-night,37.0,0.0,
2017-12-12 01:00:00,19,6,13,partly-cloudy-night,37.0,0.0,
2017-12-12 02:00:00,18,8,10,partly-cloudy-night,38.0,0.0,
2017-12-12 03:00:00,10,6,4,partly-cloudy-night,39.0,0.0002,
2017-12-12 04:00:00,5,2,3,partly-cloudy-night,41.0,0.0004,
2017-12-12 05:00:00,23,14,9,partly-cloudy-night,42.0,0.0005,
2017-12-12 06:00:00,62,34,28,partly-cloudy-night,43.0,0.0014,
2017-12-12 07:00:00,140,59,81,partly-cloudy-night,44.0,0.0025,
2017-12-12 08:00:00,256,77,179,partly-cloudy-day,45.0,0.0025,
2017-12-12 09:00:00,263,126,137,partly-cloudy-day,46.0,0.0031,
2017-12-12 10:00:00,588,308,280,partly-cloudy-day,48.0,0.0022,
2017-12-12 11:00:00,953,469,484,partly-cloudy-day,48.0,0.0018,
2017-12-12 12:00:00,1001,431,570,partly-cloudy-day,47.0,0.0019,
2017-12-12 13:00:00,904,432,472,partly-cloudy-day,46.0,0.0021,
2017-12-12 14:00:00,935,414,521,partly-cloudy-day,45.0,0.0019,
2017-12-12 15:00:00,915,431,484,partly-cloudy-day,44.0,0.0012,
2017-12-12 16:00:00,731,388,343,partly-cloudy-day,43.0,0.0002,
2017-12-12 17:00:00,619,424,195,partly-cloudy-night,42.0,0.0003,
2017-12-12 18:00:00,420,297,123,partly-cloudy-night,41.0,0.0008,
2017-12-12 19:00:00,326,234,92,partly-cloudy-night,40.0,0.0,
2017-12-12 20:00:00,277,223,54,partly-cloudy-night,36.0,0.0008,
2017-12-12 21:00:00,146,106,40,partly-cloudy-night,34.0,0.0003,
2017-12-12 22:00:00,84,65,19,partly-cloudy-night,33.0,0.0,
2017-12-12 23:00:00,23,8,15,partly-cloudy-night,31.0,0.0001,
2017-12-13 00:00:00,20,10,10,partly-cloudy-night,29.0,0.0,
2017-12-13 01:00:00,13,8,5,partly-cloudy-night,27.0,0.0,
2017-12-13 02:00:00,5,3,2,partly-cloudy-night,24.0,0.0001,
2017-12-13 03:00:00,5,4,1,clear-night,23.0,0.0,
2017-12-13 04:00:00,1,0,1,clear-night,21.0,0.0,
2017-12-13 05:00:00,16,6,10,clear-night,21.0,0.0,
2017-12-13 06:00:00,85,43,42,clear-night,20.0,0.0,
2017-12-13 07:00:00,94,48,46,clear-night,20.0,0.0,
2017-12-13 08:00:00,146,45,101,clear-day,21.0,0.0,
2017-12-13 09:00:00,250,97,153,partly-cloudy-day,22.0,0.0007,
2017-12-13 10:00:00,463,230,233,partly-cloudy-day,24.0,0.0001,
2017-12-13 11:00:00,666,323,343,partly-cloudy-day,25.0,0.0,
2017-12-13 12:00:00,701,310,391,partly-cloudy-day,27.0,0.0004,
2017-12-13 13:00:00,647,288,359,partly-cloudy-day,29.0,0.0001,
2017-12-13 14:00:00,809,373,436,clear-day,30.0,0.0,
2017-12-13 15:00:00,966,439,527,clear-day,30.0,0.0,
2017-12-13 16:00:00,744,340,404,clear-day,30.0,0.0,
2017-12-13 17:00:00,549,323,226,clear-night,28.0,0.0003,
2017-12-13 18:00:00,387,285,102,clear-night,28.0,0.0,
2017-12-13 19:00:00,183,128,55,clear-night,27.0,0.0,
2017-12-13 20:00:00,163,132,31,clear-night,27.0,0.0,
2017-12-13 21:00:00,156,138,18,partly-cloudy-night,26.0,0.0,
2017-12-13 22:00:00,149,124,25,partly-cloudy-night,26.0,0.0,
2017-12-13 23:00:00,85,80,5,partly-cloudy-night,27.0,0.0,
2017-12-14 00:00:00,12,5,7,partly-cloudy-night,25.0,0.0002,
2017-12-14 01:00:00,12,7,5,partly-cloudy-night,23.0,0.0005,
2017-12-14 02:00:00,4,1,3,partly-cloudy-night,23.0,0.0022,
2017-12-14 03:00:00,4,2,2,partly-cloudy-night,24.0,0.0021,
2017-12-14 04:00:00,1,0,1,partly-cloudy-night,25.0,0.0004,
2017-12-14 05:00:00,6,4,2,partly-cloudy-night,25.0,0.0,
2017-12-14 06:00:00,29,15,14,partly-cloudy-night,25.0,0.0001,
2017-12-14 07:00:00,77,26,51,fog,25.0,0.0007,
2017-12-14 08:00:00,127,40,87,fog,25.0,0.0018,
2017-12-14 09:00:00,184,80,104,partly-cloudy-day,26.0,0.0007,
2017-12-14 10:00:00,435,257,178,partly-cloudy-day,27.0,0.0001,
2017-12-14 11:00:00,687,322,365,partly-cloudy-day,28.0,0.0022,
2017-12-14 12:00:00,815,359,456,partly-cloudy-day,30.0,0.0068,
2017-12-14 13:00:00,954,402,552,clear-day,31.0,0.006,
2017-12-14 14:00:00,1090,495,595,partly-cloudy-day,31.0,0.0033,
2017-12-14 15:00:00,936,449,487,partly-cloudy-day,31.0,0.0012,
2017-12-14 16:00:00,883,414,469,clear-day,29.0,0.0002,
2017-12-14 17:00:00,405,212,193,clear-night,28.0,0.0,
2017-12-14 18:00:00,214,111,103,clear-night,27.0,0.0,
2017-12-14 19:00:00,165,82,83,clear-night,26.0,0.0,
2017-12-14 20:00:00,115,82,33,clear-night,25.0,0.0,
2017-12-14 21:00:00,73,53,20,clear-night,24.0,0.0,
2017-12-14 22:00:00,82,72,10,clear-night,23.0,0.0,
2017-12-14 23:00:00,95,83,12,clear-night,22.0,0.0,
2017-12-15 00:00:00,103,97,6,clear-night,21.0,0.0,
2017-12-15 01:00:00,81,79,2,clear-night,21.0,0.0,
2017-12-15 02:00:00,8,7,1,clear-night,20.0,0.0,
2017-12-15 03:00:00,1,0,1,clear-night,20.0,0.0,
2017-12-15 04:00:00,0,0,0,clear-night,19.0,0.0,
2017-12-15 05:00:00,6,1,5,clear-night,19.0,0.0,
2017-12-15 06:00:00,35,16,19,clear-night,18.0,0.0,
2017-12-15 07:00:00,90,34,56,clear-night,19.0,0.0,
2017-12-15 08:00:00,159,51,108,clear-day,21.0,0.0,
2017-12-15 09:00:00,232,105,127,clear-day,22.0,0.0,
2017-12-15 10:00:00,490,233,257,snow,24.0,0.0162,
2017-12-15 11:00:00,826,386,440,clear-day,25.0,0.0,
2017-12-15 12:00:00,943,396,547,clear-day,26.0,0.0,
2017-12-15 13:00:00,1115,491,624,partly-cloudy-day,26.0,0.0,
2017-12-15 14:00:00,1260,549,711,partly-cloudy-day,27.0,0.0,
2017-12-15 15:00:00,796,332,464,partly-cloudy-day,26.0,0.0001,
2017-12-15 16:00:00,533,250,283,fog,24.0,0.0008,
2017-12-15 17:00:00,255,150,105,fog,23.0,0.0024,
2017-12-15 18:00:00,155,103,52,partly-cloudy-night,23.0,0.0035,
2017-12-15 19:00:00,77,44,33,partly-cloudy-night,24.0,0.0015,
2017-12-15 20:00:00,73,48,25,partly-cloudy-night,24.0,0.0006,
2017-12-15 21:00:00,42,27,15,partly-cloudy-night,24.0,0.0004,
2017-12-15 22:00:00,25,13,12,partly-cloudy-night,22.0,0.0002,
2017-12-15 23:00:00,38,29,9,clear-night,22.0,0.0002,
2017-12-16 00:00:00,10,8,2,clear-night,22.0,0.0,
2017-12-16 01:00:00,3,2,1,clear-night,21.0,0.0,
2017-12-16 02:00:00,0,0,0,clear-night,21.0,0.0,
2017-12-16 03:00:00,0,0,0,clear-night,23.0,0.0,
2017-12-16 04:00:00,1,0,1,clear-night,23.0,0.0,
2017-12-16 05:00:00,1,0,1,clear-night,23.0,0.0,
2017-12-16 06:00:00,12,8,4,clear-night,23.0,0.0,
2017-12-16 07:00:00,74,43,31,clear-night,24.0,0.0,
2017-12-16 08:00:00,126,60,66,clear-day,25.0,0.0,
2017-12-16 09:00:00,431,236,195,clear-day,27.0,0.0,
2017-12-16 10:00:00,892,528,364,partly-cloudy-day,30.0,0.0006,
2017-12-16 11:00:00,1437,722,715,partly-cloudy-day,32.0,0.0026,
2017-12-16 12:00:00,1654,782,872,partly-cloudy-day,34.0,0.0031,
2017-12-16 13:00:00,1932,815,1117,partly-cloudy-day,36.0,0.0056,
2017-12-16 14:00:00,1857,881,976,partly-cloudy-day,36.0,0.0085,
2017-12-16 15:00:00,1741,868,873,partly-cloudy-day,36.0,0.0053,
2017-12-16 16:00:00,1432,632,800,cloudy,37.0,0.0026,
2017-12-16 17:00:00,607,322,285,cloudy,37.0,0.002,
2017-12-16 18:00:00,361,186,175,cloudy,37.0,0.0018,
2017-12-16 19:00:00,296,175,121,cloudy,37.0,0.0017,
2017-12-16 20:00:00,247,157,90,partly-cloudy-night,37.0,0.001,
2017-12-16 21:00:00,203,141,62,partly-cloudy-night,36.0,0.0011,
2017-12-16 22:00:00,161,115,46,partly-cloudy-night,35.0,0.0005,
2017-12-16 23:00:00,145,112,33,partly-cloudy-night,34.0,0.0006,
2017-12-17 00:00:00,123,114,9,partly-cloudy-night,34.0,0.0001,
2017-12-17 01:00:00,103,95,8,partly-cloudy-night,33.0,0.0,
2017-12-17 02:00:00,12,6,6,partly-cloudy-night,33.0,0.0,
2017-12-17 03:00:00,7,3,4,partly-cloudy-night,33.0,0.0,
2017-12-17 04:00:00,2,1,1,partly-cloudy-night,33.0,0.0,
2017-12-17 05:00:00,7,4,3,partly-cloudy-night,32.0,0.0,
2017-12-17 06:00:00,32,22,10,partly-cloudy-night,32.0,0.0001,
2017-12-17 07:00:00,92,48,44,partly-cloudy-night,32.0,0.0,
2017-12-17 08:00:00,147,66,81,partly-cloudy-day,32.0,0.0,
2017-12-17 09:00:00,459,276,183,partly-cloudy-day,33.0,0.0,
2017-12-17 10:00:00,811,452,359,cloudy,34.0,0.0001,
2017-12-17 11:00:00,1280,611,669,cloudy,34.0,0.0001,
2017-12-17 12:00:00,1441,674,767,cloudy,35.0,0.0004,
2017-12-17 13:00:00,1860,876,984,partly-cloudy-day,36.0,0.0015,
2017-12-17 14:00:00,1828,910,918,clear-day,36.0,0.0028,
2017-12-17 15:00:00,1995,983,1012,clear-day,37.0,0.0019,
2017-12-17 16:00:00,1735,728,1007,clear-day,36.0,0.001,
2017-12-17 17:00:00,964,483,481,clear-night,35.0,0.0002,
2017-12-17 18:00:00,609,300,309,clear-night,35.0,0.0001,
2017-12-17 19:00:00,455,276,179,clear-night,35.0,0.0003,
2017-12-17 20:00:00,325,223,102,partly-cloudy-night,35.0,0.0,
2017-12-17 21:00:00,263,149,114,partly-cloudy-night,35.0,0.0,
2017-12-17 22:00:00,168,99,69,partly-cloudy-night,35.0,0.0,
2017-12-17 23:00:00,48,19,29,partly-cloudy-night,34.0,0.0,
2017-12-18 00:00:00,42,16,26,partly-cloudy-night,34.0,0.0,
2017-12-18 01:00:00,7,3,4,cloudy,34.0,0.0,
2017-12-18 02:00:00,2,1,1,cloudy,34.0,0.0005,
2017-12-18 03:00:00,2,1,1,partly-cloudy-night,34.0,0.0027,
2017-12-18 04:00:00,2,1,1,partly-cloudy-night,34.0,0.0028,
2017-12-18 05:00:00,15,10,5,partly-cloudy-night,34.0,0.0007,
2017-12-18 06:00:00,50,29,21,partly-cloudy-night,34.0,0.0006,
2017-12-18 07:00:00,129,63,66,partly-cloudy-night,34.0,0.0004,
2017-12-18 08:00:00,240,73,167,cloudy,35.0,0.0004,
2017-12-18 09:00:00,403,212,191,partly-cloudy-day,36.0,0.0002,
2017-12-18 10:00:00,768,418,350,cloudy,37.0,0.0006,
2017-12-18 11:00:00,1210,643,567,cloudy,39.0,0.0012,
2017-12-18 12:00:00,1518,657,861,partly-cloudy-day,41.0,0.0015,
2017-12-18 13:00:00,1678,811,867,partly-cloudy-day,43.0,0.0011,
2017-12-18 14:00:00,1826,773,1053,partly-cloudy-day,44.0,0.0008,
2017-12-18 15:00:00,1843,851,992,partly-cloudy-day,45.0,0.0004,
2017-12-18 16:00:00,1604,702,902,partly-cloudy-day,44.0,0.0002,
2017-12-18 17:00:00,1019,513,506,partly-cloudy-night,43.0,0.0001,
2017-12-18 18:00:00,606,372,234,cloudy,43.0,0.0003,
2017-12-18 19:00:00,465,296,169,partly-cloudy-night,44.0,0.0002,
2017-12-18 20:00:00,313,222,91,partly-cloudy-night,44.0,0.0001,
2017-12-18 21:00:00,205,129,76,partly-cloudy-night,44.0,0.0001,
2017-12-18 22:00:00,120,64,56,partly-cloudy-night,43.0,0.0,
2017-12-18 23:00:00,63,37,26,partly-cloudy-night,43.0,0.0001,
2017-12-19 00:00:00,40,25,15,partly-cloudy-night,43.0,0.0,
2017-12-19 01:00:00,22,12,10,cloudy,44.0,0.0003,
2017-12-19 02:00:00,6,2,4,cloudy,44.0,0.0001,
2017-12-19 03:00:00,6,0,6,cloudy,44.0,0.0001,
2017-12-19 04:00:00,6,4,2,cloudy,44.0,0.0,
2017-12-19 05:00:00,30,19,11,cloudy,43.0,0.0,
2017-12-19 06:00:00,86,49,37,cloudy,43.0,0.0,
2017-12-19 07:00:00,147,53,94,cloudy,44.0,0.0,
2017-12-19 08:00:00,276,110,166,partly-cloudy-day,45.0,0.0,
2017-12-19 09:00:00,483,231,252,partly-cloudy-day,46.0,0.0,
2017-12-19 10:00:00,773,426,347,partly-cloudy-day,49.0,0.0,
2017-12-19 11:00:00,1257,603,654,partly-cloudy-day,52.0,0.0001,
2017-12-19 12:00:00,1534,722,812,partly-cloudy-day,52.0,0.0001,
2017-12-19 13:00:00,1649,709,940,partly-cloudy-day,54.0,0.0,
2017-12-19 14:00:00,1694,780,914,clear-day,54.0,0.0,
2017-12-19 15:00:00,1818,864,954,clear-day,54.0,0.0,
2017-12-19 16:00:00,1634,724,910,clear-day,54.0,0.0001,
2017-12-19 17:00:00,963,487,476,clear-night,53.0,0.0,
2017-12-19 18:00:00,590,358,232,clear-night,52.0,0.0,
2017-12-19 19:00:00,398,273,125,clear-night,51.0,0.0,
2017-12-19 20:00:00,345,230,115,clear-night,51.0,0.0,
2017-12-19 21:00:00,219,163,56,clear-night,50.0,0.0,
2017-12-19 22:00:00,217,152,65,clear-night,49.0,0.0,
2017-12-19 23:00:00,150,121,29,clear-night,48.0,0.0,
2017-12-20 00:00:00,125,105,20,clear-night,48.0,0.0,
2017-12-20 01:00:00,19,15,4,clear-night,49.0,0.0001,
2017-12-20 02:00:00,10,9,1,clear-night,49.0,0.0,
2017-12-20 03:00:00,5,4,1,partly-cloudy-night,48.0,0.0,
2017-12-20 04:00:00,4,3,1,partly-cloudy-night,47.0,0.0,
2017-12-20 05:00:00,20,10,10,clear-night,47.0,0.0,
2017-12-20 06:00:00,45,24,21,clear-night,45.0,0.0,
2017-12-20 07:00:00,136,58,78,clear-night,43.0,0.0,
2017-12-20 08:00:00,254,89,165,clear-day,42.0,0.0,
2017-12-20 09:00:00,335,161,174,clear-day,42.0,0.0,
2017-12-20 10:00:00,651,374,277,partly-cloudy-day,43.0,0.0,
2017-12-20 11:00:00,1143,566,577,partly-cloudy-day,43.0,0.0,
2017-12-20 12:00:00,1374,612,762,partly-cloudy-day,43.0,0.0,
2017-12-20 13:00:00,1313,571,742,clear-day,43.0,0.0,
2017-12-20 14:00:00,1371,619,752,clear-day,43.0,0.0,
2017-12-20 15:00:00,1607,842,765,clear-day,43.0,0.0,
2017-12-20 16:00:00,1481,699,782,clear-day,43.0,0.0,
2017-12-20 17:00:00,877,436,441,clear-night,41.0,0.0,
2017-12-20 18:00:00,394,235,159,clear-night,39.0,0.0,
2017-12-20 19:00:00,256,154,102,clear-night,37.0,0.0,
2017-12-20 20:00:00,260,193,67,clear-night,36.0,0.0,
2017-12-20 21:00:00,211,146,65,clear-night,35.0,0.0,
2017-12-20 22:00:00,111,90,21,clear-night,34.0,0.0,
2017-12-20 23:00:00,116,84,32,clear-night,34.0,0.0,
2017-12-21 00:00:00,17,10,7,clear-night,33.0,0.0,
2017-12-21 01:00:00,10,7,3,clear-night,32.0,0.0,
2017-12-21 02:00:00,6,5,1,clear-night,31.0,0.0009,
2017-12-21 03:00:00,7,4,3,clear-night,31.0,0.0,
2017-12-21 04:00:00,2,1,1,clear-night,30.0,0.0,
2017-12-21 05:00:00,12,5,7,clear-night,30.0,0.0,
2017-12-21 06:00:00,51,28,23,clear-night,31.0,0.0,
2017-12-21 07:00:00,145,71,74,clear-night,31.0,0.0,
2017-12-21 08:00:00,189,81,108,clear-day,31.0,0.0,
2017-12-21 09:00:00,370,188,182,clear-day,34.0,0.0,
2017-12-21 10:00:00,752,417,335,clear-day,35.0,0.0,
2017-12-21 11:00:00,1174,539,635,clear-day,36.0,0.0,
2017-12-21 12:00:00,1361,561,800,clear-day,37.0,0.0001,
2017-12-21 13:00:00,1480,596,884,clear-day,38.0,0.0002,
2017-12-21 14:00:00,1567,669,898,clear-day,39.0,0.0,
2017-12-21 15:00:00,1805,880,925,clear-day,39.0,0.0,
2017-12-21 16:00:00,1739,791,948,clear-day,39.0,0.0,
2017-12-21 17:00:00,1052,505,547,clear-night,38.0,0.0,
2017-12-21 18:00:00,580,348,232,clear-night,37.0,0.0,
2017-12-21 19:00:00,368,264,104,partly-cloudy-night,36.0,0.0,
2017-12-21 20:00:00,307,235,72,clear-night,36.0,0.0006,
2017-12-21 21:00:00,225,171,54,clear-night,36.0,0.0,
2017-12-21 22:00:00,168,126,42,clear-night,34.0,0.0,
2017-12-21 23:00:00,140,129,11,partly-cloudy-night,34.0,0.0,
2017-12-22 00:00:00,187,176,11,partly-cloudy-night,34.0,0.0,
2017-12-22 01:00:00,14,8,6,clear-night,34.0,0.0001,
2017-12-22 02:00:00,7,6,1,clear-night,34.0,0.0,
2017-12-22 03:00:00,2,0,2,clear-night,34.0,0.0,
2017-12-22 04:00:00,1,0,1,partly-cloudy-night,34.0,0.0,
2017-12-22 05:00:00,13,5,8,partly-cloudy-night,34.0,0.0,
2017-12-22 06:00:00,36,20,16,partly-cloudy-night,35.0,0.0,
2017-12-22 07:00:00,102,49,53,partly-cloudy-night,35.0,0.0,
2017-12-22 08:00:00,195,96,99,partly-cloudy-day,35.0,0.0,
2017-12-22 09:00:00,321,169,152,partly-cloudy-day,36.0,0.0,
2017-12-22 10:00:00,657,359,298,partly-cloudy-day,38.0,0.0,
2017-12-22 11:00:00,1224,666,558,partly-cloudy-day,39.0,0.0,
2017-12-22 12:00:00,1608,751,857,partly-cloudy-day,41.0,0.0,
2017-12-22 13:00:00,1668,800,868,partly-cloudy-day,43.0,0.0,
2017-12-22 14:00:00,1772,824,948,partly-cloudy-day,45.0,0.0,
2017-12-22 15:00:00,1825,914,911,partly-cloudy-day,45.0,0.0,
2017-12-22 16:00:00,1607,802,805,partly-cloudy-day,46.0,0.0,
2017-12-22 17:00:00,970,480,490,partly-cloudy-night,45.0,0.0,
2017-12-22 18:00:00,533,279,254,partly-cloudy-night,45.0,0.0,
2017-12-22 19:00:00,345,183,162,partly-cloudy-night,44.0,0.0,
2017-12-22 20:00:00,233,107,126,partly-cloudy-night,43.0,0.0,
2017-12-22 21:00:00,171,83,88,clear-night,42.0,0.0,
2017-12-22 22:00:00,164,92,72,partly-cloudy-night,41.0,0.0,
2017-12-22 23:00:00,184,148,36,cloudy,40.0,0.0,
2017-12-23 00:00:00,32,24,8,partly-cloudy-night,40.0,0.0,
2017-12-23 01:00:00,30,17,13,partly-cloudy-night,40.0,0.0,
2017-12-23 02:00:00,13,9,4,partly-cloudy-night,39.0,0.0011,
2017-12-23 03:00:00,3,0,3,partly-cloudy-night,39.0,0.0007,
2017-12-23 04:00:00,1,0,1,cloudy,39.0,0.0,
2017-12-23 05:00:00,2,1,1,partly-cloudy-night,39.0,0.0038,
2017-12-23 06:00:00,5,3,2,partly-cloudy-night,39.0,0.0146,
2017-12-23 07:00:00,39,13,26,cloudy,39.0,0.0205,
2017-12-23 08:00:00,62,32,30,rain,39.0,0.026,
2017-12-23 09:00:00,121,60,61,cloudy,39.0,0.0234,
2017-12-23 10:00:00,241,132,109,rain,40.0,0.0288,
2017-12-23 11:00:00,263,150,113,rain,40.0,0.0406,
2017-12-23 12:00:00,255,145,110,rain,41.0,0.0506,
2017-12-23 13:00:00,417,200,217,rain,42.0,0.0746,
2017-12-23 14:00:00,755,446,309,rain,45.0,0.0438,
2017-12-23 15:00:00,899,472,427,partly-cloudy-day,45.0,0.0036,
2017-12-23 16:00:00,922,492,430,partly-cloudy-day,46.0,0.0006,
2017-12-23 17:00:00,421,195,226,partly-cloudy-night,47.0,0.0004,
2017-12-23 18:00:00,184,60,124,partly-cloudy-night,47.0,0.0026,
2017-12-23 19:00:00,60,36,24,rain,46.0,0.0325,
2017-12-23 20:00:00,89,42,47,rain,46.0,0.0279,
2017-12-23 21:00:00,79,45,34,partly-cloudy-night,45.0,0.0238,
2017-12-23 22:00:00,72,35,37,partly-cloudy-night,44.0,0.0066,
2017-12-23 23:00:00,115,89,26,partly-cloudy-night,42.0,0.0013,
2017-12-24 00:00:00,56,34,22,clear-night,40.0,0.0004,Christmas Eve
2017-12-24 01:00:00,17,9,8,clear-night,39.0,0.0002,Christmas Eve
2017-12-24 02:00:00,11,5,6,clear-night,38.0,0.0003,Christmas Eve
2017-12-24 03:00:00,2,0,2,clear-night,38.0,0.0002,Christmas Eve
2017-12-24 04:00:00,0,0,0,clear-night,38.0,0.0,Christmas Eve
2017-12-24 05:00:00,3,0,3,clear-night,37.0,0.0,Christmas Eve
2017-12-24 06:00:00,23,13,10,clear-night,37.0,0.0002,Christmas Eve
2017-12-24 07:00:00,95,54,41,clear-night,36.0,0.0001,Christmas Eve
